"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"보안등0179",1,,서울특별시 용산구 남영동 7-37,37.54738800,126.97304500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0180",1,,서울특별시 용산구 남영동 6-44,37.54880800,126.97387400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0181",1,,서울특별시 용산구 남영동 8-10,37.54749800,126.97251500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0182",1,,서울특별시 용산구 남영동 8-15,37.54737000,126.97250800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0183",1,,서울특별시 용산구 남영동 7-59,37.54731200,126.97264000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0184",1,,서울특별시 용산구 남영동 7-62,37.54730300,126.97280600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0185",1,,서울특별시 용산구 남영동 7-56,37.54740600,126.97289700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0186",1,,서울특별시 용산구 남영동 7-64,37.54705500,126.97276200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0187",1,,서울특별시 용산구 남영동 7-65,37.54701000,126.97289800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0188",1,,서울특별시 용산구 남영동 11-10,37.54684700,126.97287500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0189",1,,서울특별시 용산구 남영동 11-32,37.54685600,126.97272800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0190",1,,서울특별시 용산구 남영동 11-32,37.54687400,126.97236600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0191",1,,서울특별시 용산구 남영동 11-29,37.54654200,126.97226800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0192",1,,서울특별시 용산구 남영동 14-55,37.54652800,126.97248700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0193",1,,서울특별시 용산구 남영동 14-16,37.54637400,126.97247400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0194",1,,서울특별시 용산구 남영동 11-27,37.54659700,126.97264000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0195",1,,서울특별시 용산구 남영동 14-6,37.54655000,126.97294300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0196",1,,서울특별시 용산구 남영동 14-48,37.54667600,126.97295400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0197",1,,서울특별시 용산구 남영동 11-20,37.54675700,126.97297700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0198",1,,서울특별시 용산구 남영동 14-41,37.54674900,126.97318600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0199",1,,서울특별시 용산구 남영동 7-69,37.54718100,126.97327100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0200",1,,서울특별시 용산구 남영동 7-71,37.54700100,126.97354300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0201",1,,서울특별시 용산구 남영동 7-75,37.54675000,126.97358300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0202",1,,서울특별시 용산구 남영동 7-76,37.54690200,126.97396100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0203",1,,서울특별시 용산구 남영동 14-116,37.54644200,126.97314700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0204",1,,서울특별시 용산구 남영동 35-10,37.54629800,126.97318100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0205",1,,서울특별시 용산구 남영동 34-11,37.54624200,126.97324800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0206",1,,서울특별시 용산구 남영동 34-16,37.54610000,126.97323700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0207",1,,서울특별시 용산구 남영동 34-16,37.54595900,126.97294400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0208",1,,서울특별시 용산구 남영동 34-17,37.54603400,126.97305400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0209",1,,서울특별시 용산구 남영동 14-71,37.54601000,126.97279800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0210",1,,서울특별시 용산구 남영동 14-28,37.54588200,126.97275600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0211",1,,서울특별시 용산구 남영동 14-27,37.54577700,126.97277300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0212",1,,서울특별시 용산구 남영동 15-3,37.54588800,126.97240600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0213",1,,서울특별시 용산구 남영동 15-3,37.54604200,126.97241100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0214",1,,서울특별시 용산구 남영동 14-62,37.54617000,126.97242300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0215",1,,서울특별시 용산구 남영동 16-6,37.54557500,126.97216000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0216",1,,서울특별시 용산구 남영동 16-2,37.54561300,126.97229800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0217",1,,서울특별시 용산구 남영동 59-8,37.54532900,126.97268000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0218",1,,서울특별시 용산구 남영동 19-4,37.54544700,126.97280500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0219",1,,서울특별시 용산구 남영동 58-6,37.54552400,126.97298500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0220",1,,서울특별시 용산구 남영동 24-6,37.54568500,126.97330500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0221",1,,서울특별시 용산구 남영동 56-5,37.54552900,126.97340600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0222",1,,서울특별시 용산구 남영동 56-7,37.54559500,126.97358500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0223",1,,서울특별시 용산구 남영동 53-21,37.54569600,126.97380800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0224",1,,서울특별시 용산구 남영동 28-6,37.54593200,126.97395200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0225",1,,서울특별시 용산구 남영동 26-3,37.54583800,126.97372400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0226",1,,서울특별시 용산구 남영동 26-3,37.54602800,126.97347900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0227",1,,서울특별시 용산구 남영동 34-15,37.54588300,126.97324900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0228",1,,서울특별시 용산구 남영동 57-3,37.54579700,126.97348000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0229",1,,서울특별시 용산구 남영동 25-1,37.54589200,126.97342500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0230",1,,서울특별시 용산구 남영동 29-1,37.54615400,126.97358600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0231",1,,서울특별시 용산구 남영동 34-8,37.54615300,126.97331600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0232",1,,서울특별시 용산구 남영동 34-3,37.54629700,126.97349600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0233",1,,서울특별시 용산구 남영동 53-8,37.54565800,126.97400900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0234",1,,서울특별시 용산구 남영동 53-19,37.54558600,126.97412500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0235",1,,서울특별시 용산구 남영동 53-5,37.54568500,126.97431200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0236",1,,서울특별시 용산구 남영동 52-14,37.54574500,126.97454900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0237",1,,서울특별시 용산구 남영동 53-5,37.54579600,126.97431900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0238",1,,서울특별시 용산구 남영동 52-6,37.54584100,126.97404200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0239",1,,서울특별시 용산구 남영동 51-12,37.54595000,126.97433800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0240",1,,서울특별시 용산구 남영동 51-5,37.54607100,126.97433800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0241",1,,서울특별시 용산구 남영동 51-3,37.54625300,126.97384800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0242",1,,서울특별시 용산구 남영동 30,37.54618800,126.97404600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0243",1,,서울특별시 용산구 남영동 29-4,37.54607600,126.97390500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0244",1,,서울특별시 용산구 남영동 29-3,37.54614700,126.97380800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0245",1,,서울특별시 용산구 남영동 32,37.54632500,126.97412900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0246",1,,서울특별시 용산구 남영동 44-3,37.54647600,126.97416400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0247",1,,서울특별시 용산구 남영동 44-1,37.54406600,126.97406500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0248",1,,서울특별시 용산구 남영동 40,37.54647800,126.97392800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0249",1,,서울특별시 용산구 남영동 34-2,37.54643800,126.97368200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0250",1,,서울특별시 용산구 남영동 42-2,37.54659800,126.97380800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0251",1,,서울특별시 용산구 남영동 49,37.54641900,126.97429300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0252",1,,서울특별시 용산구 남영동 45-11,37.54652300,126.97456600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0253",1,,서울특별시 용산구 남영동 45-12,37.54651700,126.97437700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0254",1,,서울특별시 용산구 남영동 7-79,37.54681200,126.97443700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0255",1,,서울특별시 용산구 남영동 7-200,37.54682100,126.97430100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0256",1,,서울특별시 용산구 남영동 11-32,37.54685600,126.97253500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0257",1,,서울특별시 용산구 남영동 20,37.54444200,126.97261600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0258",1,,서울특별시 용산구 남영동 20,37.54444400,126.97264700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"맞은편",1,,서울특별시 용산구 남영동 29-9,37.54447800,126.97277400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0259",1,,서울특별시 용산구 남영동 39-16,37.54444100,126.97291400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0260",1,,서울특별시 용산구 남영동 15-2,37.54452600,126.97306200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0261",1,,서울특별시 용산구 남영동 14-2,37.54471800,126.97288100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0262",1,,서울특별시 용산구 남영동 14-1,37.54480500,126.97298100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0263",1,,서울특별시 용산구 남영동 13-5,37.54483300,126.97292800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0264",1,,서울특별시 용산구 남영동 12-1,37.54499400,126.97294200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0265",1,,서울특별시 용산구 남영동 7-3,37.54459600,126.97356200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0266",1,,서울특별시 용산구 남영동 40-3,37.54450500,126.97327500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0267",1,,서울특별시 용산구 남영동 29-9,37.54430700,126.97273400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0268",1,,서울특별시 용산구 남영동 29-6,37.54415300,126.97280800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0269",1,,서울특별시 용산구 남영동 29-16,37.54411200,126.97280300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0270",1,,서울특별시 용산구 남영동 25-2,37.54400900,126.97257300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0271",1,,서울특별시 용산구 남영동 26-2,37.54364400,126.97280500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0272",1,,서울특별시 용산구 남영동 34,37.54367900,126.97301400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0273",1,,서울특별시 용산구 남영동 35-2,37.54371200,126.97326100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0274",1,,서울특별시 용산구 남영동 45-2,37.54387700,126.97329400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0275",1,,서울특별시 용산구 남영동 33-1,37.54400800,126.97319400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0276",1,,서울특별시 용산구 남영동 30-2,37.54430200,126.97311100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0277",1,,서울특별시 용산구 남영동 45-1,37.54376400,126.97361200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0278",1,,서울특별시 용산구 남영동 8-10,37.54273600,126.97402100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0279",1,,서울특별시 용산구 남영동 102-4,37.54266300,126.97394600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0280",1,,서울특별시 용산구 남영동 51-5,37.54278400,126.97391700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0281",1,,서울특별시 용산구 남영동 96-3,37.54254500,126.97385700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0282",1,,서울특별시 용산구 남영동 52-2,37.54273200,126.97373900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0283",1,,서울특별시 용산구 남영동 60-3,37.54348900,126.97332200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0284",1,,서울특별시 용산구 남영동 64-1,37.54329900,126.97337200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0285",1,,서울특별시 용산구 남영동 69,37.54312700,126.97341100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0286",1,,서울특별시 용산구 남영동 70-2,37.54298700,126.97344900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0287",1,,서울특별시 용산구 남영동 79,37.54285500,126.97348800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등0288",1,,서울특별시 용산구 남영동 80-2,37.54268700,126.97353300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
